source_table,id,student_id,academic_year,semester,weighted_average,total_credits,failed_courses,status_at_time,failed_courses_json,academic_year_label,year_level,result_type,created_at,title,course_code,assessment_type,max_score,weight_pct,date_assigned,scheduled_date,hall,status,template_key,instructor_id,session_id,timestamp,name,description,department_id,doctor_id,drive_link,weekly_schedule,credits,passing_score,parent_course_id,tier_level,is_elective,has_practical,assessment_blueprint,faculty_id,device_name,mac_address,api_key,location,last_seen,is_active,email,phone_number,specialization,office_hours,bio,appointment_link,course_id,enrolled_at,academic_year_snapshot,is_current,semester_snapshot,final_percentage,result,attendance_exception,total_years,semesters_per_year,assessment_id,raw_score,instructor_remarks,is_flagged,is_absent,created_by_doctor_id,grade_type,score,university_id,is_claimed,action_type,path,details_json,start_time,end_time,rfid_uid,current_semester,academic_status,id_card_image_url,approval_status,emergency_contact_phone,personal_email,is_blacklisted,blacklist_reason,rejection_reason,rejected_at,rejected_by_id,approved_at,approved_by_id,user_id,user_email,user_role,user_name,user_avatar,priority,target_model,target_id,ip_address,is_locked,academic_year_start,academic_year_end,log_retention_days,current_year_start,system_logo_url,capability_name,granted_by,expires_at,password_hash,academic_password_hash,role,last_login,profile_image_url,token,target,token_type,is_used
academic_records,72.0,20.0,2021.0,2.0,73.11,18.0,0.0,PROMOTED,,2021/2022,1.0,PROMOTED,2022-06-15T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
academic_records,73.0,21.0,2021.0,1.0,73.95,17.0,0.0,PROMOTED,,2021/2022,1.0,PROMOTED,2022-01-15T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
academic_records,74.0,21.0,2021.0,2.0,60.43,17.0,0.0,PROMOTED,,2021/2022,1.0,PROMOTED,2022-06-15T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
academic_records,75.0,23.0,2021.0,1.0,66.92,18.0,0.0,PROMOTED,,2021/2022,1.0,PROMOTED,2022-01-15T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
academic_records,76.0,23.0,2021.0,2.0,53.29,18.0,1.0,CARRY_OVER,,2021/2022,1.0,CARRY_OVER,2022-06-15T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
academic_records,77.0,23.0,2022.0,1.0,55.88,15.0,2.0,CARRY_OVER,,2022/2023,2.0,CARRY_OVER,2023-01-15T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
academic_records,78.0,23.0,2022.0,2.0,80.89,15.0,0.0,PROMOTED,,2022/2023,2.0,PROMOTED,2023-06-15T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
academic_records,79.0,23.0,2023.0,1.0,68.61,20.0,0.0,PROMOTED,,2023/2024,3.0,PROMOTED,2024-01-15T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
academic_records,80.0,23.0,2023.0,2.0,66.93,15.0,0.0,PROMOTED,,2023/2024,3.0,PROMOTED,2024-06-15T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
academic_records,81.0,23.0,2024.0,1.0,63.11,17.0,2.0,CARRY_OVER,,2024/2025,4.0,CARRY_OVER,2025-01-15T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
academic_records,82.0,23.0,2024.0,2.0,67.37,16.0,0.0,PROMOTED,,2024/2025,4.0,PROMOTED,2025-06-15T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
academic_records,83.0,24.0,2021.0,1.0,85.6,19.0,0.0,PROMOTED,,2021/2022,1.0,PROMOTED,2022-01-15T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
academic_records,84.0,24.0,2021.0,2.0,73.73,16.0,0.0,PROMOTED,,2021/2022,1.0,PROMOTED,2022-06-15T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
academic_records,85.0,24.0,2022.0,1.0,57.84,17.0,0.0,REPEATER,,2022/2023,2.0,REPEATER,2023-01-15T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
academic_records,86.0,24.0,2022.0,2.0,84.36,19.0,0.0,PROMOTED,,2022/2023,2.0,PROMOTED,2023-06-15T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
academic_records,87.0,24.0,2023.0,1.0,92.7,19.0,0.0,PROMOTED,,2023/2024,3.0,PROMOTED,2024-01-15T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
academic_records,88.0,24.0,2023.0,2.0,77.94,20.0,0.0,PROMOTED,,2023/2024,3.0,PROMOTED,2024-06-15T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
academic_records,89.0,24.0,2024.0,1.0,82.7,17.0,0.0,PROMOTED,,2024/2025,4.0,PROMOTED,2025-01-15T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
academic_records,90.0,24.0,2024.0,2.0,86.65,18.0,0.0,PROMOTED,,2024/2025,4.0,PROMOTED,2025-06-15T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
academic_records,91.0,25.0,2021.0,1.0,52.12,16.0,1.0,CARRY_OVER,,2021/2022,1.0,CARRY_OVER,2022-01-15T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
academic_records,92.0,25.0,2021.0,2.0,94.37,16.0,0.0,PROMOTED,,2021/2022,1.0,PROMOTED,2022-06-15T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
academic_records,93.0,25.0,2022.0,1.0,85.19,19.0,0.0,PROMOTED,,2022/2023,2.0,PROMOTED,2023-01-15T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
academic_records,94.0,25.0,2022.0,2.0,77.87,19.0,0.0,PROMOTED,,2022/2023,2.0,PROMOTED,2023-06-15T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
academic_records,95.0,25.0,2023.0,1.0,70.49,20.0,0.0,PROMOTED,,2023/2024,3.0,PROMOTED,2024-01-15T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
academic_records,96.0,25.0,2023.0,2.0,55.95,20.0,0.0,REPEATER,,2023/2024,3.0,REPEATER,2024-06-15T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
academic_records,97.0,25.0,2024.0,1.0,68.02,17.0,0.0,PROMOTED,,2024/2025,4.0,PROMOTED,2025-01-15T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
academic_records,98.0,25.0,2024.0,2.0,77.38,19.0,0.0,PROMOTED,,2024/2025,4.0,PROMOTED,2025-06-15T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
academic_records,99.0,26.0,2021.0,1.0,58.75,20.0,1.0,CARRY_OVER,,2021/2022,1.0,CARRY_OVER,2022-01-15T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
academic_records,100.0,26.0,2021.0,2.0,71.16,18.0,0.0,PROMOTED,,2021/2022,1.0,PROMOTED,2022-06-15T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
academic_records,101.0,26.0,2022.0,1.0,57.8,18.0,2.0,CARRY_OVER,,2022/2023,2.0,CARRY_OVER,2023-01-15T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
academic_records,102.0,26.0,2022.0,2.0,67.38,18.0,0.0,PROMOTED,,2022/2023,2.0,PROMOTED,2023-06-15T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
academic_records,103.0,26.0,2023.0,1.0,55.77,17.0,0.0,REPEATER,,2023/2024,3.0,REPEATER,2024-01-15T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
academic_records,104.0,26.0,2023.0,2.0,54.51,19.0,0.0,REPEATER,,2023/2024,3.0,REPEATER,2024-06-15T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
academic_records,105.0,29.0,2021.0,1.0,76.08,15.0,0.0,PROMOTED,,2021/2022,1.0,PROMOTED,2022-01-15T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
academic_records,106.0,29.0,2021.0,2.0,65.04,16.0,0.0,PROMOTED,,2021/2022,1.0,PROMOTED,2022-06-15T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
academic_records,107.0,29.0,2022.0,1.0,66.17,16.0,0.0,PROMOTED,,2022/2023,2.0,PROMOTED,2023-01-15T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
academic_records,108.0,29.0,2022.0,2.0,64.4,16.0,1.0,CARRY_OVER,,2022/2023,2.0,CARRY_OVER,2023-06-15T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
academic_records,109.0,30.0,2021.0,1.0,100.0,20.0,0.0,PROMOTED,,2021/2022,1.0,PROMOTED,2022-01-15T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
academic_records,110.0,30.0,2021.0,2.0,79.29,17.0,0.0,PROMOTED,,2021/2022,1.0,PROMOTED,2022-06-15T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
academic_records,111.0,31.0,2021.0,1.0,80.58,18.0,0.0,PROMOTED,,2021/2022,1.0,PROMOTED,2022-01-15T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
academic_records,112.0,31.0,2021.0,2.0,62.7,16.0,2.0,CARRY_OVER,,2021/2022,1.0,CARRY_OVER,2022-06-15T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
academic_records,113.0,31.0,2022.0,1.0,78.06,18.0,0.0,PROMOTED,,2022/2023,2.0,PROMOTED,2023-01-15T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
academic_records,114.0,31.0,2022.0,2.0,69.27,17.0,0.0,PROMOTED,,2022/2023,2.0,PROMOTED,2023-06-15T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
academic_records,115.0,31.0,2023.0,1.0,62.6,15.0,0.0,PROMOTED,,2023/2024,3.0,PROMOTED,2024-01-15T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
academic_records,116.0,31.0,2023.0,2.0,95.15,20.0,0.0,PROMOTED,,2023/2024,3.0,PROMOTED,2024-06-15T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
academic_records,117.0,31.0,2024.0,1.0,78.87,16.0,0.0,PROMOTED,,2024/2025,4.0,PROMOTED,2025-01-15T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
academic_records,118.0,31.0,2024.0,2.0,78.27,16.0,0.0,PROMOTED,,2024/2025,4.0,PROMOTED,2025-06-15T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
academic_records,119.0,32.0,2021.0,1.0,60.34,19.0,2.0,CARRY_OVER,,2021/2022,1.0,CARRY_OVER,2022-01-15T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
academic_records,120.0,32.0,2021.0,2.0,56.76,19.0,0.0,REPEATER,,2021/2022,1.0,REPEATER,2022-06-15T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
academic_records,121.0,32.0,2022.0,1.0,71.31,15.0,0.0,PROMOTED,,2022/2023,2.0,PROMOTED,2023-01-15T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
academic_records,122.0,32.0,2022.0,2.0,65.12,20.0,0.0,PROMOTED,,2022/2023,2.0,PROMOTED,2023-06-15T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
academic_records,123.0,32.0,2023.0,1.0,79.35,20.0,0.0,PROMOTED,,2023/2024,3.0,PROMOTED,2024-01-15T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
academic_records,124.0,32.0,2023.0,2.0,80.15,15.0,0.0,PROMOTED,,2023/2024,3.0,PROMOTED,2024-06-15T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
academic_records,125.0,33.0,2021.0,1.0,72.79,18.0,0.0,PROMOTED,,2021/2022,1.0,PROMOTED,2022-01-15T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
academic_records,126.0,33.0,2021.0,2.0,81.93,17.0,0.0,PROMOTED,,2021/2022,1.0,PROMOTED,2022-06-15T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
academic_records,127.0,33.0,2022.0,1.0,74.32,18.0,0.0,PROMOTED,,2022/2023,2.0,PROMOTED,2023-01-15T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
academic_records,128.0,33.0,2022.0,2.0,61.54,15.0,1.0,CARRY_OVER,,2022/2023,2.0,CARRY_OVER,2023-06-15T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
academic_records,129.0,33.0,2023.0,1.0,69.62,20.0,0.0,PROMOTED,,2023/2024,3.0,PROMOTED,2024-01-15T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
academic_records,130.0,33.0,2023.0,2.0,73.63,17.0,0.0,PROMOTED,,2023/2024,3.0,PROMOTED,2024-06-15T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
academic_records,131.0,33.0,2024.0,1.0,83.15,17.0,0.0,PROMOTED,,2024/2025,4.0,PROMOTED,2025-01-15T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
academic_records,132.0,33.0,2024.0,2.0,74.7,16.0,0.0,PROMOTED,,2024/2025,4.0,PROMOTED,2025-06-15T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
academic_records,133.0,34.0,2021.0,1.0,65.14,18.0,0.0,PROMOTED,,2021/2022,1.0,PROMOTED,2022-01-15T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
academic_records,134.0,34.0,2021.0,2.0,83.59,19.0,0.0,PROMOTED,,2021/2022,1.0,PROMOTED,2022-06-15T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
academic_records,135.0,34.0,2022.0,1.0,76.57,18.0,0.0,PROMOTED,,2022/2023,2.0,PROMOTED,2023-01-15T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
academic_records,136.0,34.0,2022.0,2.0,90.55,16.0,0.0,PROMOTED,,2022/2023,2.0,PROMOTED,2023-06-15T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
academic_records,137.0,34.0,2023.0,1.0,73.05,20.0,0.0,PROMOTED,,2023/2024,3.0,PROMOTED,2024-01-15T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
academic_records,138.0,34.0,2023.0,2.0,59.55,17.0,2.0,CARRY_OVER,,2023/2024,3.0,CARRY_OVER,2024-06-15T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
academic_records,139.0,34.0,2024.0,1.0,86.12,17.0,0.0,PROMOTED,,2024/2025,4.0,PROMOTED,2025-01-15T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
academic_records,140.0,34.0,2024.0,2.0,65.08,17.0,0.0,PROMOTED,,2024/2025,4.0,PROMOTED,2025-06-15T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
academic_records,141.0,34.0,2025.0,1.0,75.55,20.0,0.0,PROMOTED,,2025/2026,5.0,PROMOTED,2026-01-15T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
academic_records,142.0,34.0,2025.0,2.0,74.23,15.0,0.0,PROMOTED,,2025/2026,5.0,PROMOTED,2026-06-15T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
academic_records,143.0,36.0,2021.0,1.0,72.55,20.0,0.0,PROMOTED,,2021/2022,1.0,PROMOTED,2022-01-15T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
academic_records,144.0,36.0,2021.0,2.0,69.96,17.0,0.0,PROMOTED,,2021/2022,1.0,PROMOTED,2022-06-15T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
academic_records,145.0,37.0,2021.0,1.0,52.17,20.0,0.0,REPEATER,,2021/2022,1.0,REPEATER,2022-01-15T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
academic_records,146.0,37.0,2021.0,2.0,59.97,15.0,0.0,REPEATER,,2021/2022,1.0,REPEATER,2022-06-15T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
